43.99931816865788,367.13494783345755,-172.7892065919985,-77.40134474209596,1567.683124702996,3305.1851260376015,71.76849473387547,158.11627224872495,148.30297743332682,159.24344701241606,17.5673673081199,178.69283390389603,5135.661078177187,5855.9970845902435,0.08665702921360352,0.7188238856151936,0.23475697878085133,0.37453278933016854,0.5171075395023171,0.5625651357529684
0.0,0.0,-124.39120311168541,352.82529891415356,810.8269619849834,5301.235265905973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171589437132497,0.6884539294437033,0.5160791866066811,0.7753172258936338,0.41154733542159616,0.8430404497297955
0.0,0.0,0.0,0.0,0.0,0.0,61.727170471701605,224.4972902806731,1.6212887046114022,13.077147208571905,5.6034575234757185,31.06829031893262,1866.556108462031,4421.910149967714,0.7264387753455713,0.7423701225387822,0.2924048494003585,0.5940786566108435,0.0,0.0
0.0,0.0,-155.69641882100598,224.00454298603353,1301.024777371119,4565.534913341077,85.19525912836332,249.95823984428944,25.635088512617955,53.55691393966757,0.0,0.0,2132.3867055728847,4998.029982943696,0.0,0.0,0.13888472748784397,0.9178817640521978,0.3352891648171842,0.6703223588188126
968.9972655608539,1106.6815703778805,521.3023098266449,525.6735337881594,1990.0517031961042,2161.8049616622097,0.0,0.0,111.5481929850506,203.87435049279466,163.24536646896448,188.9425951906555,645.3852781767839,6370.135079801065,0.4086828512786156,0.8518821614211683,0.01042055248641549,0.569686647277703,0.5703080315894077,0.9796373821315567
1059.263768553618,1327.8240194842642,220.338742935153,538.2284249232868,1241.024857096929,2954.4791201371263,5.347722540632266,21.723229616875077,0.0,0.0,0.0,0.0,9.657257152697511,440.35369265363113,0.02966651890616734,0.9573829756778197,0.3935649453474571,0.48388379414936633,0.06655038962414295,0.7249116958632565
925.0237324171525,995.7531004304856,-11.075782831939705,227.56341504442008,548.4750260336087,2729.5871558381687,118.1494834629837,123.84141200461579,3.839754479309687,63.75013279461085,197.99088128498417,207.9619148922397,1403.4081920942774,5329.39331143595,0.5046468881107121,0.9836460965644573,0.14543136271080703,0.8940990166352282,0.02487233356531071,0.6595038747094073
242.17332224538015,330.1153635063586,314.36491588814476,584.2607285916947,0.0,0.0,0.0,0.0,119.30527897043491,171.51023005761695,0.0,0.0,0.0,0.0,0.05206251049504529,0.18266601790034664,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.314724603769816,197.4068961199434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306210065499801,0.7048125205628589,0.0,0.0
0.0,0.0,306.3789526765706,457.5794935054796,2464.623816748677,5750.275530852321,0.0,0.0,221.65699513883766,241.4395712086981,76.2435336910155,174.66630029362958,0.0,0.0,0.0,0.0,0.4706906745885603,0.5165256882225854,0.5492092693587737,0.8795946952552699
